cdm	code	deptName	descr	primary
DCWAS_Providence MT	4234423	Pharmacy Services General 001	HALDOL 1MG T	1.67
DCWAS_Providence MT	4234431	Pharmacy Services General 001	HALDOL 2MG T	1.67
DCWAS_Providence MT	4234456	Pharmacy Services General 001	HALDOL 5MG T	1.68
DCWAS_Providence MT	4234647	Pharmacy Services General 001	HALOPERIDOL DECANOATE 50MG INJ	30.0
DCWAS_Providence MT	4234464	Pharmacy Services General 001	HALOPERIDOL UP TO 5MG VL	2.52
DCWAS_Providence MT	4200087	Pharmacy Services General 001	HALOPERIDOLE LAC 10MG/5ML ORAL	2.21
DCWAS_Providence MT	4242152	Pharmacy Services General 001	HCTZ 25MG T	1.68
DCWAS_Providence MT	4242160	Pharmacy Services General 001	HCTZ 50MG T	1.67
DCWAS_Providence MT	4208641	Pharmacy Services General 001	HEALON GV 14MG/ML 0.85 SYR	37.62
DCWAS_Providence MT	4212544	Pharmacy Services General 001	HEP SOD 1K UNITS/NS 500ML IV	6.55
DCWAS_Providence MT	4220521	Pharmacy Services General 001	HEPARIN 1000U VL	3.43
DCWAS_Providence MT	4201539	Pharmacy Services General 001	HEPARIN 25OMG/2.5ML SYR	1.99
DCWAS_Providence MT	4253563	Pharmacy Services General 001	HEPARIN SODIUM 1000 UNITS INJ	1.89
DCWAS_Providence MT	4213658	Pharmacy Services General 001	HEPARIN-D5W 20K UNIT/500ML INJ	13.1
DCWAS_Providence MT	4280210	Pharmacy Services General 001	HEPATITIS IMM GLB IM VAC	172.74
DCWAS_Providence MT	4290664	Pharmacy Services General 001	HEXAVITAMIN T	1.68
DCWAS_Providence MT	4245718	Pharmacy Services General 001	HOMATROPIN 5% 1ML BTL	3.15
DCWAS_Providence MT	4200058	Pharmacy Services General 001	HUMATE-P VL 10ML 1IU INJ	1.68
DCWAS_Providence MT	4224895	Pharmacy Services General 001	HYDRALAZ UP TO 20MG VL	4.72
DCWAS_Providence MT	4224853	Pharmacy Services General 001	HYDRALAZINE 10MG T	1.68
DCWAS_Providence MT	4224861	Pharmacy Services General 001	HYDRALAZINE 25MG T	1.68
DCWAS_Providence MT	4224879	Pharmacy Services General 001	HYDRALAZINE 50MG T	1.68
DCWAS_Providence MT	4211652	Pharmacy Services General 001	HYDREA 500MG C	1.7
DCWAS_Providence MT	4255238	Pharmacy Services General 001	HYDROCHLORTHIAZIDE 12.5MG C	1.68
DCWAS_Providence MT	4213070	Pharmacy Services General 001	HYDROCORT 0.5% 28.35GM OINT	3.27
DCWAS_Providence MT	4253829	Pharmacy Services General 001	HYDROCORT 2.5% 30GM OINT	2.29
DCWAS_Providence MT	4218178	Pharmacy Services General 001	HYDROCORT 2.5% CR	3.84
DCWAS_Providence MT	4212726	Pharmacy Services General 001	HYDROCORT VAL .2% 45GM OINT	76.59
DCWAS_Providence MT	4268710	Pharmacy Services General 001	HYDROCORTISONE 0.5%  CR	2.73
DCWAS_Providence MT	4204772	Pharmacy Services General 001	HYDROCORTISONE 1% 30G OINT	1.67
DCWAS_Providence MT	4268702	Pharmacy Services General 001	HYDROCORTISONE 1% CR	1.68
DCWAS_Providence MT	4268561	Pharmacy Services General 001	HYDROCORTISONE 125MG 2ML INJ	4.06
DCWAS_Providence MT	4239059	Pharmacy Services General 001	HYDROCORTISONE 2.5% CR	3.0
DCWAS_Providence MT	4200165	Pharmacy Services General 001	HYDROCORTISONE 5MG T	1.68
DCWAS_Providence MT	4268611	Pharmacy Services General 001	HYDROCORTISONE T	1.71
DCWAS_Providence MT	4268553	Pharmacy Services General 001	HYDROCORTISONE UP TO 100MG INJ	4.89
DCWAS_Providence MT	4254868	Pharmacy Services General 001	HYDROGEN PEROXIDE 8OZ BTL	1.68
DCWAS_Providence MT	4200179	Pharmacy Services General 001	HYDROMORPH 4MG-0.5MG/0.5ML SYR	5.0
DCWAS_Providence MT	4213138	Pharmacy Services General 001	HYDROMORPHON 1MG/ML/NS 30ML VL	17.91
DCWAS_Providence MT	4202784	Pharmacy Services General 001	HYDROMORPHONE 1MG/ML INJ	2.72
DCWAS_Providence MT	4230090	Pharmacy Services General 001	HYDROMORPHONE 2MG T	2.72
DCWAS_Providence MT	4230116	Pharmacy Services General 001	HYDROMORPHONE 4MG T	2.73
DCWAS_Providence MT	4291936	Pharmacy Services General 001	HYDROMORPHONE UP TO 4MG AMP	2.73
DCWAS_Providence MT	4230033	Pharmacy Services General 001	HYDROMORPHONE UP TO 4MG SYR	2.72
DCWAS_Providence MT	4230041	Pharmacy Services General 001	HYDROMORPHONE UP TO 4MG SYR	2.73
DCWAS_Providence MT	4234480	Pharmacy Services General 001	HYDROXYZINE 10MG T	1.67
DCWAS_Providence MT	4234498	Pharmacy Services General 001	HYDROXYZINE 25MG T	1.68
DCWAS_Providence MT	4234506	Pharmacy Services General 001	HYDROXYZINE 50MG T	1.68
DCWAS_Providence MT	4234522	Pharmacy Services General 001	HYDROXYZINE HCL 10 M SYP	1.68
DCWAS_Providence MT	4234605	Pharmacy Services General 001	HYDROXYZINE HCL TO 25 MG INJ	4.43
DCWAS_Providence MT	4266532	Pharmacy Services General 001	HYTRIN 10MG (TERAZOSIN) C	2.14
DCWAS_Providence MT	4266516	Pharmacy Services General 001	HYTRIN 1MG (TERAZOSIN) C	1.67
DCWAS_Providence MT	4211579	Pharmacy Services General 001	HYZAAR 50/12.5MG T	1.68
DCWAS_Providence MT	4269197	Pharmacy Services General 001	I-PREDNISONE 5MG T	1.68
DCWAS_Providence MT	4203402	Pharmacy Services General 001	IBUPROFEN 100MG/5ML	1.79
DCWAS_Providence MT	4296422	Pharmacy Services General 001	IMDUR 30MG T	1.97
DCWAS_Providence MT	4266789	Pharmacy Services General 001	IMDUR 60MG EXT/RLS T	1.68
DCWAS_Providence MT	4233318	Pharmacy Services General 001	IMIPRAMINE 25MG T	1.67
DCWAS_Providence MT	4233326	Pharmacy Services General 001	IMIPRAMINE 50MG T	1.67
DCWAS_Providence MT	4299624	Pharmacy Services General 001	IMITREX 25MG T	29.58
DCWAS_Providence MT	4217477	Pharmacy Services General 001	IMITREX 50MG T	1.75
DCWAS_Providence MT	4200160	Pharmacy Services General 001	IMMUN GLOBLN 10% 500MG-10GM VL	955.32
DCWAS_Providence MT	4200182	Pharmacy Services General 001	IMMUN GLOBLN 5% 500MG-10GM VL	84.37
DCWAS_Providence MT	4200161	Pharmacy Services General 001	IMMUNE GLOBULIN 10% 500MG-20GM	1669.28
DCWAS_Providence MT	4200159	Pharmacy Services General 001	IMMUNE GLOBULIN 10% 500MG-5GM	482.09
DCWAS_Providence MT	4254686	Pharmacy Services General 001	IMODIUM 1MG/5ML SOL	3.72
DCWAS_Providence MT	4257994	Pharmacy Services General 001	IMODIUM 2MG C	1.68
DCWAS_Providence MT	4218186	Pharmacy Services General 001	IMODIUM ORAL SOL BTL	2.01
DCWAS_Providence MT	4224523	Pharmacy Services General 001	INDERAL 10MG T	1.68
DCWAS_Providence MT	4224515	Pharmacy Services General 001	INDERAL 20MG T	1.68
DCWAS_Providence MT	4224531	Pharmacy Services General 001	INDERAL 40MG T	1.68
DCWAS_Providence MT	4230256	Pharmacy Services General 001	INDOMETHACIN 25MG C	1.68
DCWAS_Providence MT	4230264	Pharmacy Services General 001	INDOMETHACIN 50MG C	1.68
DCWAS_Providence MT	4230280	Pharmacy Services General 001	INDOMETHACIN 50MG C	15.32
DCWAS_Providence MT	4200133	Pharmacy Services General 001	INFLECTRA PER 10MG - 100MG VL	1112.36
DCWAS_Providence MT	4210118	Pharmacy Services General 001	INFLIXIMAB 100MG INJ	871.85
DCWAS_Providence MT	4242897	Pharmacy Services General 001	INSULIN 5 UNITS (REG HUMAN) VL	0.2
DCWAS_Providence MT	4202453	Pharmacy Services General 001	INSULIN DETEMIR 5 UNITS	1.59
DCWAS_Providence MT	4218277	Pharmacy Services General 001	INSULIN NPH HUMAN 5 UNITS VL	0.2
DCWAS_Providence MT	4212684	Pharmacy Services General 001	INVANZ 1GM VL	130.18
DCWAS_Providence MT	4219606	Pharmacy Services General 001	INVEGA 3MG T	15.48
DCWAS_Providence MT	4200080	Pharmacy Services General 001	INVEGA ER 6MG TAB	33.29
DCWAS_Providence MT	4206405	Pharmacy Services General 001	IPRATROPIUM 0.02% 2.5ML AMP	0.0
DCWAS_Providence MT	4208039	Pharmacy Services General 001	IRON DEXTRAN 50MG INJ	27.07
DCWAS_Providence MT	4208740	Pharmacy Services General 001	ISONIAZID TAB 300MG	1.68
DCWAS_Providence MT	4297586	Pharmacy Services General 001	ISOPTO CARPINE 4% 15ML BTL	46.51
DCWAS_Providence MT	4226445	Pharmacy Services General 001	ISORDIL 10MG T	1.72
DCWAS_Providence MT	4226452	Pharmacy Services General 001	ISORDIL 20MG T	1.7
DCWAS_Providence MT	4226437	Pharmacy Services General 001	ISORDIL 5MG T	1.68
DCWAS_Providence MT	4239075	Pharmacy Services General 001	ISOSORBIDE MONO 120MG T	1.68
DCWAS_Providence MT	4296505	Pharmacy Services General 001	ISOSRBIDE MONONITRATE 20MG T	1.67
DCWAS_Providence MT	4210902	Pharmacy Services General 001	ISOSULFAN BLUE 1% 50MG/5ML	611.28
DCWAS_Providence MT	4208831	Pharmacy Services General 001	KALETRA 200/50MG TABLET	6.83
DCWAS_Providence MT	4208732	Pharmacy Services General 001	KALETRA ORAL PER 5 MLS	4.85
DCWAS_Providence MT	4257812	Pharmacy Services General 001	KAOLIN-PECTIN 30ML SUS	3.22
DCWAS_Providence MT	4200017	Pharmacy Services General 001	KCENTRA 500U KIT	846.42
DCWAS_Providence MT	4205860	Pharmacy Services General 001	KEFLEX  250MG 5ML SUS	1.67
DCWAS_Providence MT	4205803	Pharmacy Services General 001	KEFLEX 250MG C	1.68
DCWAS_Providence MT	4205811	Pharmacy Services General 001	KEFLEX 500MG C	1.68
DCWAS_Providence MT	4269320	Pharmacy Services General 001	KENALOG IN ORABASE 5 PAS	48.18
DCWAS_Providence MT	4277570	Pharmacy Services General 001	KEPPRA 10MG - 500MG/10MG INJ	4.05
DCWAS_Providence MT	4253886	Pharmacy Services General 001	KEPPRA 250MG T	1.89
DCWAS_Providence MT	4253183	Pharmacy Services General 001	KEPPRA 500 MG T	2.25
DCWAS_Providence MT	4201513	Pharmacy Services General 001	KETALAR 100MG/ML 5ML VL	11.94
DCWAS_Providence MT	4200174	Pharmacy Services General 001	KETAMINE 50MG/ML 1ML SYR	2.7
DCWAS_Providence MT	4203410	Pharmacy Services General 001	KETAMINE HCL 200MG/20ML VL	21.94
DCWAS_Providence MT	4202537	Pharmacy Services General 001	KETOCONAZOLE 200 MG TAB	1.68
DCWAS_Providence MT	4200185	Pharmacy Services General 001	KETOROLAC 0.5% OPTH SOLN	11.32
DCWAS_Providence MT	4200089	Pharmacy Services General 001	KETOROLAC PER 15MG VL	1.91
DCWAS_Providence MT	4200606	Pharmacy Services General 001	KETOROLAC TROMETHAMINE 15 MG I	1.68
DCWAS_Providence MT	4200095	Pharmacy Services General 001	KEYTRUDA 1MG INJ	63.15
DCWAS_Providence MT	4203378	Pharmacy Services General 001	KLONOPIN 1MG TAB	2.72
DCWAS_Providence MT	4284667	Pharmacy Services General 001	KWELL SHAMPOO 1% 60M BTL	123.34
DCWAS_Providence MT	4222006	Pharmacy Services General 001	LABETALOL 200MG T	1.68
DCWAS_Providence MT	4222022	Pharmacy Services General 001	LABETALOL 20ML INJ	1.79
DCWAS_Providence MT	4212296	Pharmacy Services General 001	LACOSAMIDE 200MG/20ML INJ	10.23
DCWAS_Providence MT	4203824	Pharmacy Services General 001	LACOSAMIDE 50MG TABLET	8.1
DCWAS_Providence MT	4245841	Pharmacy Services General 001	LACRILUBE SOS 3.5GM TUBE	7.99
DCWAS_Providence MT	4204657	Pharmacy Services General 001	LACT RINGERS 1000ML IV	2.51
DCWAS_Providence MT	4257978	Pharmacy Services General 001	LACTINEX 1GM PWD	1.68
DCWAS_Providence MT	4291365	Pharmacy Services General 001	LACTULOSE 30ML SYP	1.69
DCWAS_Providence MT	4216743	Pharmacy Services General 001	LAMICTAL 150MG T	3.63
DCWAS_Providence MT	4217469	Pharmacy Services General 001	LAMICTAL 25MG T	3.08
DCWAS_Providence MT	4211645	Pharmacy Services General 001	LAMISIL 1% 30GM CR	7.28
DCWAS_Providence MT	4211389	Pharmacy Services General 001	LAMIVODINE 150/ZIDOVOD 300MG T	16.92
DCWAS_Providence MT	4207908	Pharmacy Services General 001	LAMOTRIGINE 100MG  T	3.41
DCWAS_Providence MT	4201232	Pharmacy Services General 001	LANOXIN 50MCG/ML LIQ	1.83
DCWAS_Providence MT	4253357	Pharmacy Services General 001	LARIAN 250MG T	7.78
DCWAS_Providence MT	4296091	Pharmacy Services General 001	LASIX 10MG/ML SOL	1.67
DCWAS_Providence MT	4213591	Pharmacy Services General 001	LATUDA 20MG T	28.54
DCWAS_Providence MT	4213583	Pharmacy Services General 001	LATUDA 40MG T	28.52
DCWAS_Providence MT	4213898	Pharmacy Services General 001	LATUDA 80 MG TABLET	28.54
DCWAS_Providence MT	4203659	Pharmacy Services General 001	LEUPROLIDE ACETATE 30MG KIT	2008.94
DCWAS_Providence MT	4208716	Pharmacy Services General 001	LEVAQUIN 750MG TABLET	1.68
DCWAS_Providence MT	4203592	Pharmacy Services General 001	LEVETIRACETAM 100MG/ML ORAL 50	1.71
DCWAS_Providence MT	4200169	Pharmacy Services General 001	LEVETIRACETAM 10MG-1000MG IVBP	59.94
DCWAS_Providence MT	4200171	Pharmacy Services General 001	LEVETIRACETAM 10MG-1500MG IVBP	63.94
DCWAS_Providence MT	4200142	Pharmacy Services General 001	LEVETIRACETAM 10MG-500MG/100ML	36.51
DCWAS_Providence MT	4231619	Pharmacy Services General 001	LEVOFLOXACIN 250/D5W 250MG INJ	7.51
DCWAS_Providence MT	4281176	Pharmacy Services General 001	LEVOFLOXACIN 250MG T	1.68
DCWAS_Providence MT	4281192	Pharmacy Services General 001	LEVOFLOXACIN 500/D5W 250MG SOL	13.26
DCWAS_Providence MT	4281184	Pharmacy Services General 001	LEVOFLOXACIN 500MG T	1.68
DCWAS_Providence MT	4207759	Pharmacy Services General 001	LEVOFLOXACIN 750/D5W 250MG INJ	13.93
DCWAS_Providence MT	4215703	Pharmacy Services General 001	LEVOPHED AMP 4ML VL	1.73
DCWAS_Providence MT	4272712	Pharmacy Services General 001	LEVOTHYROXI 25MCG T	1.68
DCWAS_Providence MT	4272704	Pharmacy Services General 001	LEVOTHYROXINE 0.5ML INJ	79.35
DCWAS_Providence MT	4272738	Pharmacy Services General 001	LEVOTHYROXINE 100MCG T	1.68
DCWAS_Providence MT	4211710	Pharmacy Services General 001	LEVOTHYROXINE 112MCG T	1.68
DCWAS_Providence MT	4272696	Pharmacy Services General 001	LEVOTHYROXINE 125MCG T	1.69
DCWAS_Providence MT	4272746	Pharmacy Services General 001	LEVOTHYROXINE 150MCG T	1.68
DCWAS_Providence MT	4299822	Pharmacy Services General 001	LEVOTHYROXINE 175MCG T	1.68
DCWAS_Providence MT	4272753	Pharmacy Services General 001	LEVOTHYROXINE 200MCG T	1.67
DCWAS_Providence MT	4272761	Pharmacy Services General 001	LEVOTHYROXINE 300MCG T	1.68
DCWAS_Providence MT	4200009	Pharmacy Services General 001	LEVOTHYROXINE 500MCG VL	510.4
DCWAS_Providence MT	4272720	Pharmacy Services General 001	LEVOTHYROXINE 50MCG T	1.68
DCWAS_Providence MT	4211736	Pharmacy Services General 001	LEVOTHYROXINE 75MCG T	1.68
DCWAS_Providence MT	4266854	Pharmacy Services General 001	LEVOTHYROXINE SOD SYNTHROI T	1.68
DCWAS_Providence MT	4296240	Pharmacy Services General 001	LEVSIN 0.125MG T	1.68
DCWAS_Providence MT	4208062	Pharmacy Services General 001	LEXAPRO 10MG T	2.24
DCWAS_Providence MT	4213963	Pharmacy Services General 001	LEXISCAN 0.1 MG INJ	16.05
DCWAS_Providence MT	4254835	Pharmacy Services General 001	LID0 HCL 1% 20ML VL	1.68
DCWAS_Providence MT	4286217	Pharmacy Services General 001	LIDEX  60GM CR	20.48
DCWAS_Providence MT	4286225	Pharmacy Services General 001	LIDEX 30GM OINT	9.29
DCWAS_Providence MT	4273462	Pharmacy Services General 001	LIDO 0.1% EP 001% 20 VL	2.26
DCWAS_Providence MT	4273488	Pharmacy Services General 001	LIDO 0.1% EP 002% 30 VL	13.33
DCWAS_Providence MT	4273397	Pharmacy Services General 001	LIDO 0.5% 50ML VL	3.35
DCWAS_Providence MT	4273413	Pharmacy Services General 001	LIDO 1% 2ML VL	1.67
DCWAS_Providence MT	4273405	Pharmacy Services General 001	LIDO 1% 30M VL	5.42
DCWAS_Providence MT	4200068	Pharmacy Services General 001	LIDO 1%/PHEN1.5% PF/SF 1ML SYR	16.43
DCWAS_Providence MT	4273371	Pharmacy Services General 001	LIDO 10ML JEL	5.55
DCWAS_Providence MT	4273454	Pharmacy Services General 001	LIDO 2% 20ML VL	2.24
DCWAS_Providence MT	4273447	Pharmacy Services General 001	LIDO 2% 2ML VL	1.77
DCWAS_Providence MT	4206462	Pharmacy Services General 001	LIDO 2% 5ML JEL	3.31
DCWAS_Providence MT	4273504	Pharmacy Services General 001	LIDO 2% EP 0.001% 20M VL	6.6
DCWAS_Providence MT	4273512	Pharmacy Services General 001	LIDO 2% EP 0.002% 20M VL	4.28
DCWAS_Providence MT	4224325	Pharmacy Services General 001	LIDO 2%100MG/5ML SYR	7.76
DCWAS_Providence MT	4273520	Pharmacy Services General 001	LIDO 4% 50ML BTL	2.81
DCWAS_Providence MT	4273603	Pharmacy Services General 001	LIDO 5% 35GM OINT	8.61
DCWAS_Providence MT	4255204	Pharmacy Services General 001	LIDO 5% PTCH	5.48
DCWAS_Providence MT	4273546	Pharmacy Services General 001	LIDO JEL URE 30ML TUBE	6.63
DCWAS_Providence MT	4273611	Pharmacy Services General 001	LIDO VIS 20ML SOL	1.83
DCWAS_Providence MT	4273553	Pharmacy Services General 001	LIDO VISCOUS ML BTL	2.3
DCWAS_Providence MT	4255139	Pharmacy Services General 001	LIDO/EPI 0.5%/1:200000 50ML VL	2.61
DCWAS_Providence MT	4200003	Pharmacy Services General 001	LIDOC 2.5%/PRILO 2.5% 30GM CR	54.59
DCWAS_Providence MT	4212536	Pharmacy Services General 001	LIDOCAINE 1% 1:100,000 30ML VL	2.44
DCWAS_Providence MT	4200070	Pharmacy Services General 001	LIDOCAINE 1% 50 ML VL	3.01
DCWAS_Providence MT	4254694	Pharmacy Services General 001	LIDOCAINE HCL 10MG I VL	3.14
DCWAS_Providence MT	4200144	Pharmacy Services General 001	LINACLOTIDE 145MCG CAPSULE	13.08
DCWAS_Providence MT	4200145	Pharmacy Services General 001	LINACLOTIDE 290MCG CAPSULE	13.09
DCWAS_Providence MT	4200143	Pharmacy Services General 001	LINACLOTIDE 72MCG CAPSULE	13.1
DCWAS_Providence MT	4200148	Pharmacy Services General 001	LINAGLIPTIN 5MG T	11.01
DCWAS_Providence MT	4213997	Pharmacy Services General 001	LINEZOLID 200 MG INJ	213.12
DCWAS_Providence MT	4217253	Pharmacy Services General 001	LIORESAL 10MG T	1.69
DCWAS_Providence MT	4211603	Pharmacy Services General 001	LIPITOR 10MG T	3.42
DCWAS_Providence MT	4253381	Pharmacy Services General 001	LIPITOR 20MG T	4.8
DCWAS_Providence MT	4254470	Pharmacy Services General 001	LISINOPRIL 2.5MG T	1.68
DCWAS_Providence MT	4235305	Pharmacy Services General 001	LITHIUM CARB 300MG C	1.68
DCWAS_Providence MT	4200078	Pharmacy Services General 001	LITHIUM CARBONATE ER 300MG TAB	1.68
DCWAS_Providence MT	4257697	Pharmacy Services General 001	LOMOTIL 10ML SOL	2.71
DCWAS_Providence MT	4224812	Pharmacy Services General 001	LONITEN 10MG T	1.65
DCWAS_Providence MT	4224820	Pharmacy Services General 001	LONITEN 2.5MG T	1.69
DCWAS_Providence MT	4224036	Pharmacy Services General 001	LOPID 600MG T	1.68
DCWAS_Providence MT	4224499	Pharmacy Services General 001	LOPRESSOR 50MG T	1.68
DCWAS_Providence MT	4224457	Pharmacy Services General 001	LOPRESSOR 5ML INJ	1.82
DCWAS_Providence MT	4213450	Pharmacy Services General 001	LORATADINE ALLERGY 5MG/5ML SUS	1.7
DCWAS_Providence MT	4254140	Pharmacy Services General 001	LORATADINE/PSEUDO SR10/240MG T	1.68
DCWAS_Providence MT	4200022	Pharmacy Services General 001	LORAZEPAM 2MG - 20MG/10ML	8.2
DCWAS_Providence MT	4299244	Pharmacy Services General 001	LORAZEPAM 2MG - 40ML/10ML	3.06
DCWAS_Providence MT	4204707	Pharmacy Services General 001	LORAZEPAM 2MG INJ	3.42
DCWAS_Providence MT	4234761	Pharmacy Services General 001	LORAZEPAM 2MG INJ	2.71
DCWAS_Providence MT	4253001	Pharmacy Services General 001	LOTEMAX 0.5% 0/5 5ML BTL	89.24
DCWAS_Providence MT	4217816	Pharmacy Services General 001	LOTREL 5/20 C	4.65
DCWAS_Providence MT	4286852	Pharmacy Services General 001	LOTRIMIN 1% 30GM CR	4.53
DCWAS_Providence MT	4201463	Pharmacy Services General 001	LOTRIMIN 1% CRM 15GM	2.68
DCWAS_Providence MT	4200283	Pharmacy Services General 001	LOTRISONE CR 45 GM	14.67
DCWAS_Providence MT	4211520	Pharmacy Services General 001	LOZOL 1.25MG T	1.68
DCWAS_Providence MT	4211967	Pharmacy Services General 001	MAALOX PLUS 30ML SUS	1.68
DCWAS_Providence MT	4200086	Pharmacy Services General 001	MAG-AL PLUS XS SUSPENSION SUS	1.8
DCWAS_Providence MT	4291878	Pharmacy Services General 001	MAG-OX 400 T	1.69
DCWAS_Providence MT	4212262	Pharmacy Services General 001	MAGNESIUM SUL 1GM D5W 100ML IV	3.9
DCWAS_Providence MT	4212254	Pharmacy Services General 001	MAGNESIUM SULF 2GM D5W 50ML IV	10.22
DCWAS_Providence MT	4201646	Pharmacy Services General 001	MAGNESIUM SULFATE 500MG	7.99
DCWAS_Providence MT	4204780	Pharmacy Services General 001	MAGNESIUM SULFATE 500MG INJ	3.85
DCWAS_Providence MT	4232336	Pharmacy Services General 001	MAGNESIUM SULFATE 500MG INJ	3.01
DCWAS_Providence MT	4232328	Pharmacy Services General 001	MAGNESIUM SULPHATE 500MG INJ	1.74
DCWAS_Providence MT	4242210	Pharmacy Services General 001	MANNITOL 20% IV	16.92
DCWAS_Providence MT	4281499	Pharmacy Services General 001	MANNITOL 20% IV	9.64
DCWAS_Providence MT	4242228	Pharmacy Services General 001	MANNITOL 25% 50ML VL	1.77
DCWAS_Providence MT	4253241	Pharmacy Services General 001	MARC 0.5% EPI 1.2MU 30ML SOL	2.62
DCWAS_Providence MT	4273207	Pharmacy Services General 001	MARCAINE 0.25% 30ML SOL	1.68
DCWAS_Providence MT	4253209	Pharmacy Services General 001	MARCAINE 0.25%C EPI 1.2MU SOL	1.68
DCWAS_Providence MT	4253217	Pharmacy Services General 001	MARCAINE 0.5% 10ML SOL	2.31
DCWAS_Providence MT	4207346	Pharmacy Services General 001	MAXITROL 3.5GM OINT	20.35
DCWAS_Providence MT	4207338	Pharmacy Services General 001	MAXITROL 5ML OPH	11.57
DCWAS_Providence MT	4217915	Pharmacy Services General 001	MAXZIDE 25MG/37.5G T	1.68
DCWAS_Providence MT	4260659	Pharmacy Services General 001	MECLIZINE 12.5M T	1.68
DCWAS_Providence MT	4200098	Pharmacy Services General 001	MEDIHONEY PASTE 1.5 OZ TOP	15.58
DCWAS_Providence MT	4200132	Pharmacy Services General 001	MEDIHONEY/CA ALGINATE 4X5 TOP	10.25
DCWAS_Providence MT	4200126	Pharmacy Services General 001	MEDIHONEY/HYDRO4.5INX4.5IN TOP	13.13
DCWAS_Providence MT	4253837	Pharmacy Services General 001	MEDROL DOSE PACK T	0.67
DCWAS_Providence MT	4272290	Pharmacy Services General 001	MEDROXYPR 150MG/ML TEV1ML VL	23.0
DCWAS_Providence MT	4297545	Pharmacy Services General 001	MEGESTROL 40MG SUS	4.8
DCWAS_Providence MT	4211751	Pharmacy Services General 001	MEGESTROL 40MG T	1.68
DCWAS_Providence MT	4208310	Pharmacy Services General 001	MEGESTROL ACETATE 40MG/ML SUS	0.21
DCWAS_Providence MT	4200044	Pharmacy Services General 001	MENINGOCOL B VAC 1IU 0.5ML SYR	178.73
DCWAS_Providence MT	4213500	Pharmacy Services General 001	MENTHOL CRYSTALS	3.6
DCWAS_Providence MT	4230363	Pharmacy Services General 001	MEPERIDINE HCL 100MG SYR	2.75
DCWAS_Providence MT	4210571	Pharmacy Services General 001	MEPRON 150MG/ML 5ML	32.49
